GroupID,Denominator,cum_mean_dev_event,Color
0X153,9,0.39285714285714285,#3182BD
0X153,10,0.39285714285714285,#3182BD
0X153,11,0.39285714285714285,#3182BD
0X153,12,0.39285714285714285,#3182BD
0X153,13,0.39285714285714285,#3182BD
0X153,14,0.466931216931217,#3182BD
0X153,15,0.5039682539682541,#3182BD
0X153,16,0.5780423280423281,#3182BD
0X153,17,0.5780423280423281,#3182BD
0X153,18,0.7261904761904763,#3182BD
0X153,19,0.7261904761904763,#3182BD
0X153,20,0.7632275132275134,#3182BD
0X153,21,0.8541366041366043,#3182BD
0X153,22,0.9450456950456952,#3182BD
0X153,23,0.9450456950456952,#3182BD
0X153,24,0.9450456950456952,#3182BD
0X153,25,1.4450456950456951,#3182BD
0X154,1,0,#9ECAE1
0X154,2,0.04347826086956524,#9ECAE1
0X154,3,0.08695652173913046,#9ECAE1
0X154,4,0.26086956521739135,#9ECAE1
0X154,5,0.34782608695652184,#9ECAE1
0X154,6,0.6521739130434784,#9ECAE1
0X154,7,0.9130434782608696,#9ECAE1
0X154,8,1.173913043478261,#9ECAE1
0X154,9,1.391304347826087,#9ECAE1
0X154,10,1.7391304347826086,#9ECAE1
0X154,11,1.8695652173913042,#9ECAE1
0X154,12,2.1739130434782608,#9ECAE1
0X154,13,2.5217391304347823,#9ECAE1
0X154,14,2.695652173913043,#9ECAE1
0X154,15,2.956521739130434,#9ECAE1
0X154,16,3.2608695652173907,#9ECAE1
0X154,17,3.3913043478260865,#9ECAE1
0X154,18,3.7391304347826084,#9ECAE1
0X154,19,3.9565217391304346,#9ECAE1
0X154,20,4.434782608695652,#9ECAE1
0X154,21,4.565217391304348,#9ECAE1
0X154,22,5.065217391304348,#9ECAE1
0X154,23,5.636645962732919,#9ECAE1
0X154,24,6.2730095990965555,#9ECAE1
0X154,25,7.2730095990965555,#9ECAE1
0X154,26,7.606342932429889,#9ECAE1
0X154,27,7.939676265763222,#9ECAE1
0X154,28,8.273009599096556,#9ECAE1
0X154,29,8.273009599096556,#9ECAE1
0X154,30,8.273009599096556,#9ECAE1
0X157,1,0,#3182BD
0X157,2,0,#3182BD
0X157,3,0,#3182BD
0X157,4,0,#3182BD
0X157,5,0,#3182BD
0X157,6,0,#3182BD
0X157,7,0.11111111111111109,#3182BD
0X157,8,0.22222222222222218,#3182BD
0X157,9,0.4444444444444444,#3182BD
0X157,10,0.4444444444444444,#3182BD
0X157,11,0.5555555555555555,#3182BD
0X157,12,0.5555555555555555,#3182BD
0X157,13,0.5555555555555555,#3182BD
0X157,14,0.5555555555555555,#3182BD
0X157,15,0.5555555555555555,#3182BD
0X157,16,0.5555555555555555,#3182BD
0X157,17,0.5555555555555555,#3182BD
0X157,18,0.6666666666666665,#3182BD
0X157,19,0.6666666666666665,#3182BD
0X157,20,0.6666666666666665,#3182BD
0X157,21,0.6666666666666665,#3182BD
0X157,22,0.6666666666666665,#3182BD
0X157,23,0.6666666666666665,#3182BD
0X159,1,0,#3182BD
0X159,2,0.3333333333333333,#3182BD
0X159,3,1.4583333333333333,#3182BD
0X159,4,2.489583333333333,#3182BD
0X159,5,3.333333333333333,#3182BD
0X159,6,4.139784946236559,#3182BD
0X159,7,4.720430107526882,#3182BD
0X159,8,5.849462365591398,#3182BD
0X159,9,6.526881720430108,#3182BD
0X159,10,7.268817204301076,#3182BD
0X159,11,7.559139784946237,#3182BD
0X159,12,8.204301075268818,#3182BD
0X159,13,8.78494623655914,#3182BD
0X159,14,9.268817204301076,#3182BD
0X159,15,9.752688172043012,#3182BD
0X159,16,10.819354838709678,#3182BD
0X159,17,11.086021505376346,#3182BD
0X159,18,11.619354838709679,#3182BD
0X159,19,12.252688172043012,#3182BD
0X159,20,12.352688172043012,#3182BD
0X159,21,12.537873357228197,#3182BD
0X159,22,12.537873357228197,#3182BD
0X159,23,13.153257972612812,#3182BD
0X159,24,13.153257972612812,#3182BD
0X159,25,13.153257972612812,#3182BD
0X159,26,13.153257972612812,#3182BD
0X159,27,13.153257972612812,#3182BD
0X160,1,0,#9ECAE1
0X160,2,0,#9ECAE1
0X160,3,0,#9ECAE1
0X160,4,0,#9ECAE1
0X160,5,0,#9ECAE1
0X160,6,0,#9ECAE1
0X160,7,0,#9ECAE1
0X160,8,0,#9ECAE1
0X160,9,0,#9ECAE1
0X160,10,0,#9ECAE1
0X160,11,0,#9ECAE1
0X160,12,0,#9ECAE1
0X160,13,0,#9ECAE1
0X160,14,0,#9ECAE1
0X160,15,0,#9ECAE1
0X160,16,0,#9ECAE1
0X160,17,0,#9ECAE1
0X160,18,0,#9ECAE1
0X160,19,0,#9ECAE1
0X160,20,0,#9ECAE1
0X160,21,0,#9ECAE1
0X161,1,0,#3182BD
0X161,2,0.028985507246376843,#3182BD
0X161,3,0.14663256606990624,#3182BD
0X161,4,0.27898550724637683,#3182BD
0X161,5,0.35251491901108273,#3182BD
0X161,6,0.41133844842284745,#3182BD
0X161,7,0.4407502131287298,#3182BD
0X161,8,0.4995737425404945,#3182BD
0X161,9,0.5289855072463768,#3182BD
0X161,10,0.5436913895993181,#3182BD
0X161,11,0.6319266837169651,#3182BD
0X161,12,0.6907502131287299,#3182BD
0X161,13,0.7642796248934358,#3182BD
0X161,14,0.8090557442964209,#3182BD
0X161,15,0.9732348487740329,#3182BD
0X161,16,1.1702045457437298,#3182BD
0X161,17,1.385589161128345,#3182BD
0X161,18,1.5240506995898835,#3182BD
0X161,19,1.6163583918975757,#3182BD
0X161,20,1.7101083918975757,#3182BD
0X161,21,1.9101083918975756,#3182BD
0X161,22,2.2178006995898834,#3182BD
0X161,23,2.672346154135338,#3182BD
0X161,24,3.529489011278195,#3182BD
0X161,25,3.529489011278195,#3182BD
0X161,26,3.529489011278195,#3182BD
0X161,27,4.529489011278195,#3182BD
0X161,28,4.529489011278195,#3182BD
0X163,1,0,#3182BD
0X163,2,0,#3182BD
0X163,3,0.10714285714285715,#3182BD
0X163,4,0.21428571428571425,#3182BD
0X163,5,0.24999999999999997,#3182BD
0X163,6,0.2857142857142857,#3182BD
0X163,7,0.35714285714285715,#3182BD
0X163,8,0.4285714285714286,#3182BD
0X163,9,0.4285714285714286,#3182BD
0X163,10,0.4642857142857143,#3182BD
0X163,11,0.5,#3182BD
0X163,12,0.5,#3182BD
0X163,13,0.6071428571428571,#3182BD
0X163,14,0.6785714285714285,#3182BD
0X163,15,0.857142857142857,#3182BD
0X163,16,0.9999999999999999,#3182BD
0X163,17,1.0714285714285714,#3182BD
0X163,18,1.3214285714285714,#3182BD
0X163,19,1.3928571428571428,#3182BD
0X163,20,1.5,#3182BD
0X163,21,1.5,#3182BD
0X163,22,1.5,#3182BD
0X163,23,1.5,#3182BD
0X163,24,1.5,#3182BD
0X163,25,1.5,#3182BD
0X163,26,1.5,#3182BD
0X164,1,0,#3182BD
0X164,2,0,#3182BD
0X164,3,0,#3182BD
0X164,4,0,#3182BD
0X164,5,0,#3182BD
0X164,6,0,#3182BD
0X164,7,0,#3182BD
0X164,8,0,#3182BD
0X164,9,0,#3182BD
0X164,10,0,#3182BD
0X164,11,0,#3182BD
0X164,12,0,#3182BD
0X164,13,0,#3182BD
0X164,14,0,#3182BD
0X164,15,0,#3182BD
0X164,16,0,#3182BD
0X164,17,0,#3182BD
0X164,18,0,#3182BD
0X164,19,0,#3182BD
0X164,20,0,#3182BD
0X164,21,0,#3182BD
0X169,1,0.33333333333333337,#3182BD
0X169,2,0.6666666666666667,#3182BD
0X169,3,1.6666666666666667,#3182BD
0X169,4,2.3333333333333335,#3182BD
0X169,5,4.333333333333334,#3182BD
0X169,6,5.000000000000001,#3182BD
0X169,7,5.333333333333334,#3182BD
0X169,8,6.333333333333334,#3182BD
0X169,9,6.666666666666667,#3182BD
0X169,10,6.666666666666667,#3182BD
0X169,11,7.333333333333334,#3182BD
0X169,12,8,#3182BD
0X169,13,8.333333333333334,#3182BD
0X169,14,8.666666666666668,#3182BD
0X169,15,8.666666666666668,#3182BD
0X169,16,9.000000000000002,#3182BD
0X169,17,9.666666666666668,#3182BD
0X169,18,10.666666666666668,#3182BD
0X169,19,11.000000000000002,#3182BD
0X169,20,11.333333333333336,#3182BD
0X169,21,12.333333333333336,#3182BD
0X169,22,12.66666666666667,#3182BD
0X169,23,13.16666666666667,#3182BD
0X169,24,13.16666666666667,#3182BD
0X169,25,14.16666666666667,#3182BD
0X169,26,14.66666666666667,#3182BD
0X169,27,14.66666666666667,#3182BD
0X175,1,0,#3182BD
0X175,2,0.0625,#3182BD
0X175,3,0.6875,#3182BD
0X175,4,1.0625,#3182BD
0X175,5,1.4375,#3182BD
0X175,6,1.6875,#3182BD
0X175,7,1.875,#3182BD
0X175,8,2.125,#3182BD
0X175,9,2.25,#3182BD
0X175,10,2.375,#3182BD
0X175,11,2.875,#3182BD
0X175,12,3.25,#3182BD
0X175,13,3.8125,#3182BD
0X175,14,4,#3182BD
0X175,15,4.3125,#3182BD
0X175,16,4.4375,#3182BD
0X175,17,4.875,#3182BD
0X175,18,5.0625,#3182BD
0X175,19,5.625,#3182BD
0X175,20,5.875,#3182BD
0X175,21,6.721153846153846,#3182BD
0X175,22,7.921153846153846,#3182BD
0X175,23,8.492582417582417,#3182BD
0X175,24,8.492582417582417,#3182BD
0X175,25,8.992582417582417,#3182BD
0X175,26,9.659249084249083,#3182BD
0X175,27,11.659249084249083,#3182BD
0X175,28,11.659249084249083,#3182BD
0X175,29,11.659249084249083,#3182BD
0X178,1,0,#9ECAE1
0X178,2,0,#9ECAE1
0X178,3,0,#9ECAE1
0X178,4,0,#9ECAE1
0X178,5,0,#9ECAE1
0X178,6,0,#9ECAE1
0X178,7,0.0909090909090909,#9ECAE1
0X178,8,0.3636363636363636,#9ECAE1
0X178,9,0.4545454545454545,#9ECAE1
0X178,10,0.7272727272727273,#9ECAE1
0X178,11,0.8181818181818182,#9ECAE1
0X178,12,0.9090909090909092,#9ECAE1
0X178,13,0.9090909090909092,#9ECAE1
0X178,14,1.090909090909091,#9ECAE1
0X178,15,1.090909090909091,#9ECAE1
0X178,16,1.090909090909091,#9ECAE1
0X178,17,1.090909090909091,#9ECAE1
0X178,18,1.090909090909091,#9ECAE1
0X178,19,1.090909090909091,#9ECAE1
0X178,20,1.090909090909091,#9ECAE1
0X178,21,1.090909090909091,#9ECAE1
0X178,22,1.090909090909091,#9ECAE1
0X178,23,1.090909090909091,#9ECAE1
0X180,1,0,#3182BD
0X180,2,0,#3182BD
0X180,3,0,#3182BD
0X180,4,0,#3182BD
0X180,5,0,#3182BD
0X180,6,0.08333333333333333,#3182BD
0X180,7,0.25,#3182BD
0X180,8,0.25,#3182BD
0X180,9,0.25,#3182BD
0X180,10,0.41666666666666663,#3182BD
0X180,11,0.41666666666666663,#3182BD
0X180,12,0.49999999999999994,#3182BD
0X180,13,0.49999999999999994,#3182BD
0X180,14,0.49999999999999994,#3182BD
0X180,15,0.6666666666666665,#3182BD
0X180,16,0.7499999999999999,#3182BD
0X180,17,0.7499999999999999,#3182BD
0X180,18,0.8333333333333333,#3182BD
0X180,19,1,#3182BD
0X180,20,1,#3182BD
0X180,21,1,#3182BD
0X180,22,1,#3182BD
0X180,23,1,#3182BD
0X180,24,1,#3182BD
0X188,1,0,#9ECAE1
0X188,2,0.42857142857142855,#9ECAE1
0X188,3,0.5714285714285714,#9ECAE1
0X188,4,0.8571428571428572,#9ECAE1
0X188,5,1,#9ECAE1
0X188,6,1.4285714285714286,#9ECAE1
0X188,7,1.7142857142857144,#9ECAE1
0X188,8,1.8571428571428572,#9ECAE1
0X188,9,2.7142857142857144,#9ECAE1
0X188,10,3.142857142857143,#9ECAE1
0X188,11,3.571428571428571,#9ECAE1
0X188,12,3.9999999999999996,#9ECAE1
0X188,13,4.142857142857142,#9ECAE1
0X188,14,4.428571428571428,#9ECAE1
0X188,15,4.999999999999999,#9ECAE1
0X188,16,5.428571428571428,#9ECAE1
0X188,17,6.285714285714285,#9ECAE1
0X188,18,6.428571428571428,#9ECAE1
0X188,19,6.571428571428571,#9ECAE1
0X188,20,6.857142857142857,#9ECAE1
0X188,21,7.428571428571428,#9ECAE1
0X188,22,8.095238095238095,#9ECAE1
0X188,23,8.495238095238095,#9ECAE1
X187X,1,0,#9ECAE1
X187X,2,0,#9ECAE1
X187X,3,0,#9ECAE1
X187X,4,0.25,#9ECAE1
X187X,5,0.25,#9ECAE1
X187X,6,0.25,#9ECAE1
X187X,7,0.375,#9ECAE1
X187X,8,0.75,#9ECAE1
X187X,9,0.75,#9ECAE1
X187X,10,0.75,#9ECAE1
X187X,11,0.75,#9ECAE1
X187X,12,1,#9ECAE1
X187X,13,1.125,#9ECAE1
X187X,14,1.125,#9ECAE1
X187X,15,1.125,#9ECAE1
X187X,16,1.125,#9ECAE1
X187X,17,1.125,#9ECAE1
X187X,18,1.125,#9ECAE1
X187X,19,1.125,#9ECAE1
X187X,20,1.125,#9ECAE1
X187X,21,1.125,#9ECAE1
